"id","usuario","accion","detalle","fecha"
"1512","6","eliminó_método","Método 'getPrecio()' eliminado de la clase 'Gato'","2025-02-13 22:26:09.000000"
"1513","6","modificó_atributo","Atributo 'descripcion' de clase 'Gato' modificado: tipo cambiado a 'boolean'","2025-02-13 22:33:05.000000"
"1514","6","estableció_herencia","Error: herencia circular detectada entre 'Poligono' y 'CuentaBancaria'","2025-02-13 22:38:10.000000"
"1515","6","creó_atributo","Atributo 'protected float base' agregado a la clase 'CuentaBancaria' en proyecto 6","2025-02-13 22:38:42.000000"
"1516","6","creó_clase","Clase 'Producto' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_6proyecto_6Producto.java","2025-02-13 22:45:23.000000"
"1517","6","compiló_java","Éxito en proyecto 6","2025-02-13 22:46:43.000000"
"1518","6","modificó_clase","Clase 'Gato' modificada: se actualizó el modificador de acceso a 'private'","2025-02-13 22:49:02.000000"
"1519","6","creó_método","Método 'boolean validar()' agregado a la clase 'CuentaBancaria' en proyecto 6","2025-02-13 22:53:50.000000"
"1520","6","modificó_atributo","Atributo 'velocidad' de clase 'Producto' modificado: tipo cambiado a 'boolean'","2025-02-13 23:01:35.000000"
"1521","6","creó_atributo","Atributo 'public boolean base' agregado a la clase 'CuentaBancaria' en proyecto 6","2025-02-13 23:08:07.000000"
"1522","6","eliminó_atributo","Atributo 'edad' eliminado de la clase 'Poligono'","2025-02-13 23:12:40.000000"
"1523","6","creó_método","Método 'String hablar()' agregado a la clase 'CuentaBancaria' en proyecto 6","2025-02-13 23:16:17.000000"
"1524","6","creó_clase","Clase 'ListaEnlazada' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_6proyecto_6ListaEnlazada.java","2025-02-13 23:22:44.000000"
"1525","6","creó_atributo","Error: tipo de dato no reconocido en atributo de 'CuentaBancaria'","2025-02-13 23:28:15.000000"
"1526","6","creó_atributo","Atributo 'public String tasa' agregado a la clase 'Gato' en proyecto 6","2025-02-13 23:30:19.000000"
"1527","6","creó_método","Error: firma duplicada al crear método en 'Poligono'","2025-02-13 23:34:34.000000"
"1528","6","compiló_java","Éxito en proyecto 6","2025-02-13 23:40:48.000000"
"1529","6","creó_clase","Clase 'Profesor' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_6proyecto_6Profesor.java","2025-02-13 23:42:12.000000"
"1530","6","compiló_java","Éxito en proyecto 6","2025-02-13 23:44:14.000000"
"1531","6","guardó_código","Archivo: codigos_fuenteusuario_6proyecto_6Gato.java","2025-02-13 23:51:51.000000"
"1532","6","modificó_atributo","Atributo 'descripcion' de clase 'ListaEnlazada' modificado: tipo cambiado a 'float'","2025-02-13 23:55:22.000000"
"1533","6","creó_atributo","Atributo 'public int cargo' agregado a la clase 'Producto' en proyecto 6","2025-02-13 23:59:06.000000"
"1534","6","guardó_código","Archivo: codigos_fuenteusuario_6proyecto_6ListaEnlazada.java","2025-02-14 00:03:13.000000"
"1535","6","modificó_atributo","Atributo 'descripcion' de clase 'Gato' modificado: tipo cambiado a 'String'","2025-02-14 00:05:32.000000"
"1536","6","guardó_código","Archivo: codigos_fuenteusuario_6proyecto_6Producto.java","2025-02-14 00:10:25.000000"
"1537","6","guardó_código","Archivo: codigos_fuenteusuario_6proyecto_6Gato.java","2025-02-14 00:12:51.000000"
"1538","6","compiló_java","Fallo en proyecto 6. error: method consultarSaldo() already defined","2025-02-14 00:16:49.000000"
"1539","6","creó_clase","Clase 'Nodo' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_6proyecto_6Nodo.java","2025-02-14 00:18:16.000000"
"1540","6","creó_método","Error: firma duplicada al crear método en 'Gato'","2025-02-14 00:25:15.000000"
"1541","6","creó_método","Método 'boolean inicializar()' agregado a la clase 'Camion' en proyecto 6","2025-02-14 00:28:25.000000"
"1542","6","creó_atributo","Atributo 'protected char peso' agregado a la clase 'Nodo' en proyecto 6","2025-02-14 00:29:58.000000"
"1543","6","creó_atributo","Atributo 'protected float saldo' agregado a la clase 'Producto' en proyecto 6","2025-02-14 00:34:26.000000"
"1544","6","creó_método","Método 'int validar()' agregado a la clase 'Producto' en proyecto 6","2025-02-14 00:35:52.000000"
"1545","6","creó_método","Método 'boolean retirar()' agregado a la clase 'CuentaBancaria' en proyecto 6","2025-02-14 00:40:48.000000"
"1546","6","guardó_código","Archivo: codigos_fuenteusuario_6proyecto_6Nodo.java","2025-02-14 00:42:27.000000"
"1547","6","guardó_código","Archivo: codigos_fuenteusuario_6proyecto_6Nodo.java","2025-02-14 00:47:10.000000"
"1548","6","estableció_herencia","Relación de herencia creada: 'ListaEnlazada' extiende a 'CuentaBancaria' en proyecto 6","2025-02-14 00:54:10.000000"
"1549","6","modificó_clase","Clase 'Nodo' modificada: se actualizó el modificador de acceso a 'protected'","2025-02-14 00:57:44.000000"
"1550","6","compiló_java","Éxito en proyecto 6","2025-02-14 01:04:14.000000"
"1551","6","modificó_método","Error de sintaxis al modificar método en 'Camion'","2025-02-14 01:07:11.000000"
"1552","6","compiló_java","Éxito en proyecto 6","2025-02-14 01:12:26.000000"
"1553","6","eliminó_clase","Clase 'Gato' eliminada del diagrama. Archivo físico removido del proyecto 6","2025-02-14 01:19:05.000000"
"1554","6","modificó_clase","Clase 'CuentaBancaria' modificada: se actualizó el modificador de acceso a 'private'","2025-02-14 01:19:55.000000"
"1555","6","creó_método","Error: firma duplicada al crear método en 'Producto'","2025-02-14 01:21:07.000000"
"1556","6","modificó_método","Método 'retirar()' de clase 'Producto': cuerpo actualizado en editor Monaco","2025-02-14 01:24:24.000000"
"1557","6","modificó_clase","Clase 'Poligono' modificada: se actualizó el modificador de acceso a 'private'","2025-02-14 01:29:06.000000"
"1558","6","creó_método","Método 'double setNombre()' agregado a la clase 'Profesor' en proyecto 6","2025-02-14 01:30:35.000000"
"1559","6","creó_clase","Clase 'Gato' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_6proyecto_6Gato.java","2025-02-14 01:34:22.000000"
"1560","6","compiló_java","Fallo en proyecto 6. error: cannot find symbol: variable lados","2025-02-14 01:37:17.000000"
"1561","6","modificó_herencia","Relación de herencia modificada: 'ListaEnlazada' ahora hereda de 'CuentaBancaria' (antes diferente)","2025-02-14 01:41:40.000000"
"1562","6","creó_método","Método 'String obtenerInfo()' agregado a la clase 'Camion' en proyecto 6","2025-02-14 01:47:17.000000"
"1563","6","estableció_herencia","Relación de herencia creada: 'Profesor' extiende a 'Producto' en proyecto 6","2025-02-14 01:54:03.000000"
"1564","6","creó_atributo","Atributo 'public char base' agregado a la clase 'Profesor' en proyecto 6","2025-02-14 01:57:12.000000"
"1565","6","modificó_herencia","Relación de herencia modificada: 'ListaEnlazada' ahora hereda de 'CuentaBancaria' (antes diferente)","2025-02-14 02:03:33.000000"
"1566","6","guardó_código","Archivo: codigos_fuenteusuario_6proyecto_6Poligono.java","2025-02-14 02:11:13.000000"
"1567","6","modificó_atributo","Atributo 'marca' de clase 'ListaEnlazada' modificado: tipo cambiado a 'int'","2025-02-14 02:15:30.000000"
"1568","6","cerró_sesión_inactividad","El sistema cerró la sesión por 10 min sin actividad. Usuario 6 en proyecto 6","2025-02-14 02:17:55.000000"
"1569","6","abrió_sesión","Usuario 6 inició sesión y abrió el proyecto 6","2025-02-21 17:20:00.000000"
"1570","6","compiló_java","Éxito en proyecto 6","2025-02-21 17:24:06.000000"
"1571","6","creó_atributo","Atributo 'protected char matricula' agregado a la clase 'Camion' en proyecto 6","2025-02-21 17:28:39.000000"
"1572","6","eliminó_clase","Clase 'CuentaBancaria' eliminada del diagrama. Archivo físico removido del proyecto 6","2025-02-21 17:34:58.000000"
"1573","6","modificó_método","Método 'depositar()' de clase 'Poligono': cuerpo actualizado en editor Monaco","2025-02-21 17:37:34.000000"
"1574","6","creó_atributo","Atributo 'private boolean descripcion' agregado a la clase 'Camion' en proyecto 6","2025-02-21 17:40:26.000000"
"1575","6","modificó_clase","Clase 'Camion' modificada: se actualizó el modificador de acceso a 'protected'","2025-02-21 17:48:26.000000"
"1576","6","modificó_clase","Clase 'Gato' modificada: se actualizó el modificador de acceso a 'private'","2025-02-21 17:55:37.000000"
"1577","6","modificó_herencia","Relación de herencia modificada: 'Profesor' ahora hereda de 'Producto' (antes diferente)","2025-02-21 17:57:21.000000"
"1578","6","modificó_clase","Clase 'Nodo' modificada: se actualizó el modificador de acceso a 'protected'","2025-02-21 18:00:56.000000"
"1579","6","creó_atributo","Atributo 'protected float peso' agregado a la clase 'Gato' en proyecto 6","2025-02-21 18:05:29.000000"
"1580","6","creó_atributo","Atributo 'private String marca' agregado a la clase 'Poligono' en proyecto 6","2025-02-21 18:12:05.000000"
"1581","6","estableció_herencia","Relación de herencia creada: 'Profesor' extiende a 'Nodo' en proyecto 6","2025-02-21 18:15:43.000000"
"1582","6","eliminó_herencia","Relación de herencia eliminada entre 'Profesor' y 'Producto'","2025-02-21 18:23:13.000000"
"1583","6","guardó_código","Archivo: codigos_fuenteusuario_6proyecto_6Gato.java","2025-02-21 18:26:20.000000"
"1584","6","modificó_método","Método 'depositar()' de clase 'ListaEnlazada': cuerpo actualizado en editor Monaco","2025-02-21 18:27:00.000000"
"1585","6","modificó_herencia","Error al modificar herencia: clase base 'Nodo' no compatible","2025-02-21 18:33:00.000000"
"1586","6","creó_clase","Clase 'CuentaCorriente' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_6proyecto_6CuentaCorriente.java","2025-02-21 18:38:40.000000"
"1587","6","compiló_java","Éxito en proyecto 6","2025-02-21 18:39:27.000000"
"1588","6","eliminó_atributo","Atributo 'precio' eliminado de la clase 'ListaEnlazada'","2025-02-21 18:47:07.000000"
"1589","6","eliminó_método","Método 'toString()' eliminado de la clase 'Profesor'","2025-02-21 18:53:55.000000"
"1590","6","creó_método","Error: firma duplicada al crear método en 'ListaEnlazada'","2025-02-21 19:00:04.000000"
"1591","6","eliminó_atributo","Atributo 'velocidad' eliminado de la clase 'Profesor'","2025-02-21 19:07:23.000000"
"1592","6","compiló_java","Éxito en proyecto 6","2025-02-21 19:08:20.000000"
"1593","6","guardó_código","Archivo: codigos_fuenteusuario_6proyecto_6Profesor.java","2025-02-21 19:14:43.000000"
"1594","6","estableció_herencia","Relación de herencia creada: 'Profesor' extiende a 'Nodo' en proyecto 6","2025-02-21 19:21:56.000000"
"1595","6","creó_clase","Clase 'CuentaAhorro' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_6proyecto_6CuentaAhorro.java","2025-02-21 19:28:09.000000"
"1596","6","eliminó_herencia","Relación de herencia eliminada entre 'Profesor' y 'Nodo'","2025-02-21 19:30:41.000000"
"1597","6","modificó_método","Método 'acelerar()' de clase 'Gato': cuerpo actualizado en editor Monaco","2025-02-21 19:33:20.000000"
"1598","6","creó_clase","Clase 'Perro' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_6proyecto_6Perro.java","2025-02-21 19:38:32.000000"
"1599","6","modificó_atributo","Atributo 'modelo' de clase 'ListaEnlazada' modificado: tipo cambiado a 'boolean'","2025-02-21 19:42:18.000000"
"1600","6","creó_clase","Clase 'Pila' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_6proyecto_6Pila.java","2025-02-21 19:45:26.000000"
"1601","6","estableció_herencia","Relación de herencia creada: 'Nodo' extiende a 'Pila' en proyecto 6","2025-02-21 19:51:23.000000"
"1602","6","creó_clase","Clase 'Empleado' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_6proyecto_6Empleado.java","2025-02-21 19:57:51.000000"
"1603","6","creó_método","Método 'int calcularSalario()' agregado a la clase 'CuentaAhorro' en proyecto 6","2025-02-21 20:01:26.000000"
"1604","6","creó_atributo","Atributo 'private double color' agregado a la clase 'Poligono' en proyecto 6","2025-02-21 20:08:51.000000"
"1605","6","creó_clase","Clase 'Persona' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_6proyecto_6Persona.java","2025-02-21 20:15:11.000000"
"1606","6","eliminó_método","Error al eliminar método: no encontrado en 'Profesor'","2025-02-21 20:16:43.000000"
"1607","6","estableció_herencia","Error: herencia circular detectada entre 'Pila' y 'Profesor'","2025-02-21 20:21:46.000000"
"1608","6","creó_método","Método 'String retirar()' agregado a la clase 'Profesor' en proyecto 6","2025-02-21 20:29:39.000000"
"1609","6","eliminó_herencia","Relación de herencia eliminada entre 'Nodo' y 'Pila'","2025-02-21 20:32:10.000000"
"1610","6","creó_método","Método 'int consultarSaldo()' agregado a la clase 'Pila' en proyecto 6","2025-02-21 20:39:59.000000"
"1611","6","guardó_código","Archivo: codigos_fuenteusuario_6proyecto_6Camion.java","2025-02-21 20:44:15.000000"
"1612","6","modificó_atributo","Atributo 'salario' de clase 'Camion' modificado: tipo cambiado a 'float'","2025-02-21 20:48:03.000000"
"1613","6","estableció_herencia","Relación de herencia creada: 'Camion' extiende a 'CuentaCorriente' en proyecto 6","2025-02-21 20:48:37.000000"
"1614","6","creó_método","Método 'int calcularPerimetro()' agregado a la clase 'Empleado' en proyecto 6","2025-02-21 20:52:28.000000"
"1615","6","creó_atributo","Atributo 'private String codigo' agregado a la clase 'Poligono' en proyecto 6","2025-02-21 20:55:08.000000"
"1616","6","creó_método","Método 'boolean getPrecio()' agregado a la clase 'Empleado' en proyecto 6","2025-02-21 20:58:12.000000"
"1617","6","creó_método","Error: firma duplicada al crear método en 'ListaEnlazada'","2025-02-21 20:59:28.000000"
"1618","6","eliminó_método","Método 'calcularArea()' eliminado de la clase 'CuentaAhorro'","2025-02-21 21:06:59.000000"
"1619","6","eliminó_método","Método 'arrancar()' eliminado de la clase 'ListaEnlazada'","2025-02-21 21:13:56.000000"
"1620","6","guardó_código","Archivo: codigos_fuenteusuario_6proyecto_6Camion.java","2025-02-21 21:16:26.000000"
"1621","6","modificó_clase","Clase 'Pila' modificada: se actualizó el modificador de acceso a 'public'","2025-02-21 21:19:28.000000"
"1622","6","modificó_clase","Clase 'Nodo' modificada: se actualizó el modificador de acceso a 'protected'","2025-02-21 21:21:45.000000"
"1623","6","modificó_atributo","Atributo 'precio' de clase 'Pila' modificado: tipo cambiado a 'boolean'","2025-02-21 21:29:35.000000"
"1624","6","creó_clase","Clase 'Vehiculo' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_6proyecto_6Vehiculo.java","2025-02-21 21:31:27.000000"
"1625","6","creó_atributo","Atributo 'private String marca' agregado a la clase 'CuentaCorriente' en proyecto 6","2025-02-21 21:35:41.000000"
"1626","6","creó_clase","Clase 'Triangulo' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_6proyecto_6Triangulo.java","2025-02-21 21:41:34.000000"
"1627","6","eliminó_método","Método 'getEdad()' eliminado de la clase 'Camion'","2025-02-21 21:44:46.000000"
"1628","6","creó_clase","Clase 'Cliente' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_6proyecto_6Cliente.java","2025-02-21 21:52:46.000000"
"1629","6","creó_clase","Clase 'Hexagono' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_6proyecto_6Hexagono.java","2025-02-21 22:00:11.000000"
"1630","6","compiló_java","Éxito en proyecto 6","2025-02-21 22:07:13.000000"
"1631","6","modificó_clase","Clase 'Profesor' modificada: se actualizó el modificador de acceso a 'private'","2025-02-21 22:13:12.000000"
"1632","6","estableció_herencia","Relación de herencia creada: 'Persona' extiende a 'Profesor' en proyecto 6","2025-02-21 22:17:10.000000"
"1633","6","creó_método","Método 'double caminar()' agregado a la clase 'Empleado' en proyecto 6","2025-02-21 22:24:24.000000"
"1634","6","creó_método","Método 'String toString()' agregado a la clase 'CuentaAhorro' en proyecto 6","2025-02-21 22:25:11.000000"
"1635","6","modificó_atributo","Atributo 'edad' de clase 'Nodo' modificado: tipo cambiado a 'boolean'","2025-02-21 22:28:01.000000"
"1636","6","eliminó_herencia","Relación de herencia eliminada entre 'Camion' y 'CuentaCorriente'","2025-02-21 22:35:54.000000"
"1637","6","estableció_herencia","Relación de herencia creada: 'Producto' extiende a 'Hexagono' en proyecto 6","2025-02-21 22:37:05.000000"
"1638","6","creó_clase","Clase 'Forma' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_6proyecto_6Forma.java","2025-02-21 22:44:36.000000"
"1639","6","eliminó_herencia","Relación de herencia eliminada entre 'Producto' y 'Hexagono'","2025-02-21 22:51:45.000000"
